name,chain,city,source,external_id,address,lat,lng,google_maps_url,booking_url,id,created_at
CGV Grand Indonesia,CGV,Jakarta,cgv,002,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/002,da1dcf3e-3f2e-4b06-b3e9-540419bbe47f,2026-05-17T14:26:01.974751
CGV Pacific Place,CGV,Jakarta,cgv,003,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/003,ee168531-d33a-45fb-b9d9-6acf60b58d23,2026-05-17T14:26:01.974832
CGV Central Park,CGV,Jakarta,cgv,006,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/006,42ebcbdd-3cb6-4be9-b810-3a79272064ad,2026-05-17T14:26:01.974890
CGV Slipi Jaya,CGV,Jakarta,cgv,020,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/020,d4106753-c3cf-47da-90a4-d831bb6f41b3,2026-05-17T14:26:01.974944
CGV Green Pramuka Mall,CGV,Jakarta,cgv,025,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/025,738cab1b-8451-410a-8a60-cc59698615ed,2026-05-17T14:26:01.974998
CGV Bella Terra Lifestyle Center,CGV,Jakarta,cgv,028,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/028,ec37de15-5778-42d4-9b5f-c8d131883749,2026-05-17T14:26:01.975050
CGV Transmart Cempaka Putih,CGV,Jakarta,cgv,035,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/035,8891e8cb-7869-49b3-8930-ae25f857c737,2026-05-17T14:26:01.975185
CGV Aeon Mall JGC,CGV,Jakarta,cgv,037,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/037,6c501773-86ae-4a38-941b-c6c4a5728efe,2026-05-17T14:26:01.975261
CGV FX Sudirman,CGV,Jakarta,cgv,049,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/049,ba897030-6ecc-46ec-b144-db1ee621f39b,2026-05-17T14:26:01.975319
CGV Sunter Mall,CGV,Jakarta,cgv,068,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/068,a330bfbb-3b23-4529-abfb-0320ca3a69c4,2026-05-17T14:26:01.975374
CGV Buaran Plaza,CGV,Jakarta,cgv,086,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/086,d5ce87f2-cebe-45a1-aadc-fde3b2bcf807,2026-05-17T14:26:01.975427
CGV Poins Mall,CGV,Jakarta,cgv,092,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/092,28eb5a8d-e748-43b2-a2d9-0dffabb406ef,2026-05-17T14:26:01.975480
CGV Paris Van Java,CGV,Bandung,cgv,001,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/001,753b08a5-024b-4fdd-aa26-028e06d23174,2026-05-17T14:26:01.975533
CGV Miko Mall,CGV,Bandung,cgv,011,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/011,68c7d494-43d2-467e-bafd-123c9ecae34b,2026-05-17T14:26:01.975584
CGV BEC Mall,CGV,Bandung,cgv,014,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/014,4e0f8634-e535-4f4a-82b8-a9e2b67df07e,2026-05-17T14:26:01.975634
CGV 23 Paskal Shopping Center,CGV,Bandung,cgv,029,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/029,0ee002e8-b24b-4577-be7b-b50de4d99226,2026-05-17T14:26:01.975686
CGV Metro Indah Mall,CGV,Bandung,cgv,038,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/038,5ed923e4-08c1-45c3-a3c4-43807aa7ab06,2026-05-17T14:26:01.975737
CGV Kings Shopping Center,CGV,Bandung,cgv,060,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/060,a0352527-6cb6-40cd-9330-8ed420826821,2026-05-17T14:26:01.975830
CGV Teras Kota,CGV,Tangerang,cgv,005,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/005,fdee6cbe-013f-4efa-b6e4-6d5f81dc11ca,2026-05-17T14:26:01.975900
CGV Ecoplaza Citraraya Cikupa,CGV,Tangerang,cgv,022,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/022,7c519d98-42b7-4829-89be-dd507fbe2daf,2026-05-17T14:26:01.975957
CGV Transmart Graha Bintaro,CGV,Tangerang,cgv,045,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/045,76402184-f87e-4cd9-87ab-af5d93f3804c,2026-05-17T14:26:01.976011
CGV Paradise Walk Serpong,CGV,Tangerang,cgv,065,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/065,34d0eb0d-e829-4f63-aa79-81953f5d9b0d,2026-05-17T14:26:01.976064
CGV Grand Batavia,CGV,Tangerang,cgv,080,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/080,7834d133-1948-4501-b6ef-524a295743d5,2026-05-17T14:26:01.976116
CGV Foodmosphere,CGV,Tangerang,cgv,083,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/083,9c17572e-8fc1-443e-aaec-e007bf29cbc6,2026-05-17T14:26:01.976169
