name,chain,city,source,external_id,address,lat,lng,google_maps_url,booking_url,id,created_at
CGV Grand Indonesia,CGV,Jakarta,cgv,002,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/002,6978cb01-f034-4c49-b910-16a221c2739b,2026-05-17T06:20:09.084507
CGV Pacific Place,CGV,Jakarta,cgv,003,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/003,bb4855ac-053e-4c7d-b561-7fdfa4900554,2026-05-17T06:20:09.084595
CGV Central Park,CGV,Jakarta,cgv,006,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/006,154d0fad-7b4f-4032-9a1b-90b77e478252,2026-05-17T06:20:09.084662
CGV Slipi Jaya,CGV,Jakarta,cgv,020,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/020,95a9adc4-b1b5-4ec0-ae81-f65cefe86769,2026-05-17T06:20:09.084723
CGV Green Pramuka Mall,CGV,Jakarta,cgv,025,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/025,ccddccd5-8c4e-4161-8eb5-43b8502669fb,2026-05-17T06:20:09.084784
CGV Bella Terra Lifestyle Center,CGV,Jakarta,cgv,028,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/028,251a2a71-ecb5-4cb7-b11d-e506af15d40c,2026-05-17T06:20:09.084845
CGV Transmart Cempaka Putih,CGV,Jakarta,cgv,035,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/035,e3747890-5f8b-4b36-b2e7-02976f152260,2026-05-17T06:20:09.084904
CGV Aeon Mall JGC,CGV,Jakarta,cgv,037,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/037,824f565a-74e1-4a40-8f35-41ca412f506a,2026-05-17T06:20:09.084964
CGV FX Sudirman,CGV,Jakarta,cgv,049,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/049,9dfbb437-c260-4a87-89a1-bf578464b9b5,2026-05-17T06:20:09.085025
CGV Sunter Mall,CGV,Jakarta,cgv,068,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/068,c01d34fa-a21d-4b91-9c77-57cb5770149a,2026-05-17T06:20:09.085083
