name,chain,city,source,external_id,address,lat,lng,google_maps_url,booking_url,id,created_at
CGV Grage City Mall,CGV,Cirebon,cgv,016,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/016,a6451abe-835d-4f90-8b17-b7cca0659a9b,2026-05-16T13:56:13.340323
CGV Transmart Cirebon,CGV,Cirebon,cgv,042,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/042,4c8c7824-569d-44cc-9295-cfe77e30f87e,2026-05-16T13:56:13.340459
CGV Marvell City,CGV,Surabaya,cgv,018,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/018,ba2868b7-f4dc-44fb-93e9-7bc9a9cd4506,2026-05-16T13:56:13.340542
CGV BG Junction,CGV,Surabaya,cgv,048,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/048,2d74abe2-c9ed-4bbb-ae32-562513dde60b,2026-05-16T13:56:13.340813
CGV Maspion Square,CGV,Surabaya,cgv,081,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/081,f691249e-71e2-443b-863f-71df97b7fc5e,2026-05-16T13:56:13.341014
CGV Festive Walk,CGV,Karawang,cgv,019,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/019,563fc548-86e7-4522-a04b-6c096f75ac51,2026-05-16T13:56:13.341084
CGV Technomart,CGV,Karawang,cgv,046,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/046,52af385e-cf49-4e83-b53e-624fab776aa3,2026-05-16T13:56:13.341137
CGV Cikampek Mall,CGV,Karawang,cgv,056,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/056,52ee75ab-cb73-4546-a9bd-943841043045,2026-05-16T13:56:13.341188
CGV Sunrise Mall,CGV,Mojokerto,cgv,023,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/023,461aea12-101a-42bd-95f0-9dec668af0aa,2026-05-16T13:56:13.341240
CGV Focal Point,CGV,Medan,cgv,024,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/024,cd8d86bf-3876-40bb-914e-35cbe9d7cc35,2026-05-16T13:56:13.341351
CGV Rita Supermall,CGV,Purwokerto,cgv,026,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/026,4488f1c1-3741-47b1-93bf-74f34260ea48,2026-05-16T13:56:13.341408
CGV Social Market,CGV,Palembang,cgv,027,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/027,45328bbf-89e8-4744-b942-3461266a9460,2026-05-16T13:56:13.341462
CGV Transmart Palembang,CGV,Palembang,cgv,039,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/039,d429424d-c57e-4dcf-9ef6-7f7d4180e1a6,2026-05-16T13:56:13.341514
CGV PTC Mall,CGV,Palembang,cgv,064,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/064,38a41cd2-b271-4a92-9f8f-023852b37810,2026-05-16T13:56:13.341565
CGV Depok Mall,CGV,Depok,cgv,030,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/030,a7013964-8121-4fd6-b240-35e763f96965,2026-05-16T13:56:13.341617
CGV DTC Depok,CGV,Depok,cgv,073,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/073,24d1541c-1f5e-4911-aee4-9826bc952c52,2026-05-16T13:56:13.341668
CGV Transmart Tegal,CGV,Tegal,cgv,032,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/032,3145d28b-d727-4466-9a82-f7c37c4b99fb,2026-05-16T13:56:13.341719
CGV Transmart Pekanbaru,CGV,Pekanbaru,cgv,033,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/033,8c30d5e0-ce14-42a1-a732-c60e16f32457,2026-05-16T13:56:13.341771
CGV Holiday Pekanbaru,CGV,Pekanbaru,cgv,087,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/087,02d37379-919a-4a27-9973-847ae9d77fdc,2026-05-16T13:56:13.341824
CGV Studio Pekanbaru,CGV,Pekanbaru,cgv,088,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/088,644704b3-d7ae-4c5f-aaa2-a0e72325f9c8,2026-05-16T13:56:13.341875
CGV Transmart Mataram,CGV,Mataram,cgv,034,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/034,a25696dd-ea8c-4aec-9894-ec29c2c2b85d,2026-05-16T13:56:13.341926
CGV Transmart Solo,CGV,Solo,cgv,041,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/041,4e163037-dc45-462f-b5be-1ca436938dec,2026-05-16T13:56:13.341977
CGV Transmart Lampung,CGV,Lampung,cgv,043,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/043,2999afec-f27e-4efe-8809-b5b3fe8c579e,2026-05-16T13:56:13.342031
CGV Grand Mall Lampung,CGV,Lampung,cgv,096,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/096,4145944a-45cc-4da0-8ae6-fc661bd9019f,2026-05-16T13:56:13.342083
CGV Icon Mall Gresik,CGV,Gresik,cgv,051,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/051,4d6b80df-6aaa-4264-89c3-031ceeadb877,2026-05-16T13:56:13.342135
CGV Vivo Sentul,CGV,Bogor,cgv,052,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/052,93c282f7-de65-4ffd-8ba8-303326be053c,2026-05-16T13:56:13.342188
CGV Blitar Square,CGV,Blitar,cgv,053,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/053,d3381b22-f7bc-4d25-a08b-6ac6476a5d5a,2026-05-16T13:56:13.342240
CGV Plaza Mulia,CGV,Samarinda,cgv,055,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/055,759a06fb-3669-4a08-a07a-99322e95f076,2026-05-16T13:56:13.342292
CGV Park Avenue Batam,CGV,Batam,cgv,057,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/057,87427029-46ec-48b4-bdb2-a1643b46cf65,2026-05-16T13:56:13.342343
CGV Grand Batam Mall,CGV,Batam,cgv,071,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/071,2c3eca59-99e2-417a-8655-21fbf626a6dd,2026-05-16T13:56:13.342394
CGV Sadang Terminal Square,CGV,Purwakarta,cgv,059,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/059,bc2cff63-80ee-48c7-a8ec-b17e131a75f0,2026-05-16T13:56:13.342445
CGV Plaza Lawu Madiun,CGV,Madiun,cgv,066,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/066,f04193f7-c84c-4c92-ae14-c9e4bfe471de,2026-05-16T13:56:13.342497
CGV Kediri Mall,CGV,Kediri,cgv,067,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/067,cdd93120-5ae4-462e-ba98-e84f18641afe,2026-05-16T13:56:13.342552
CGV Living Plaza Jababeka,CGV,Cikarang,cgv,069,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/069,c165f797-b4c7-4db4-a52a-e7e221d153a7,2026-05-16T13:56:13.342604
CGV Wijaya Kusuma,CGV,Probolinggo,cgv,070,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/070,1085f4c7-7a4d-429c-8057-d405d44af8fc,2026-05-16T13:56:13.342656
CGV Panakkukang Square,CGV,Makassar,cgv,072,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/072,37ee6c7d-8c96-46fb-ad81-599dfb3db248,2026-05-16T13:56:13.342707
CGV Malang City Point,CGV,Malang,cgv,076,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/076,fd9fed2a-96f1-4d7e-abc5-34eaeca9412d,2026-05-16T13:56:13.342760
CGV Roxy Square Jember,CGV,Jember,cgv,077,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/077,08474e11-a0e9-4d26-aabd-5f6357833efd,2026-05-16T13:56:13.342812
CGV Raya Padang,CGV,Padang,cgv,079,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/079,8d9578ca-b21d-4f75-a642-736bcb648fda,2026-05-16T13:56:13.342863
CGV Ecoplaza Citra Maja Raya,CGV,Serang,cgv,094,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/094,3ec3ed02-e84e-4b5c-bacd-c956b9fea279,2026-05-16T13:56:13.342917
