name,chain,city,source,external_id,address,lat,lng,google_maps_url,booking_url,id,created_at
Java Supermall Semarang,Cinepolis,Semarang,cinepolis,0db5ab66-ec25-4ba1-bf74-94b01c4cf525,"Jl. Letjen MT. Hryono No.992-994 Lamper Kidul, Semarang Selatan, Kota Semarang - Jawa Tengah , Semarang",-7.00632,110.432733,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=0db5ab66-ec25-4ba1-bf74-94b01c4cf525&title=java-supermall-semarang,bfdc89d4-c52c-4582-996b-a282004ea1b7,2026-05-26T16:28:46.784500
Kalibata City Square,Cinepolis,Kalibata,cinepolis,fa892172-e616-4b42-b927-b4ee78379571,"Jalan Raya Kalibata No.1, RT.9/RW.4, Rawajati, Pancoran , Jakarta",-6.256931,106.851805,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=fa892172-e616-4b42-b927-b4ee78379571&title=kalibata-city-square,ef1727a8-595a-494b-b7bc-59e108c2b307,2026-05-26T16:28:48.327661
Kebayoran Park Mall,Cinepolis,Kebayoran Lama,cinepolis,638c30b7-4e6f-4572-a52a-75c340b3b9a4,"Jl. Ciledug Raya, RT.1/RW.1, Kby. Lama Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240 , Jakarta",-6.2380161,106.7641745,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=638c30b7-4e6f-4572-a52a-75c340b3b9a4&title=kebayoran-park-mall,4d7ceebb-8076-4e48-af40-029ee0a63669,2026-05-26T16:28:50.483197
KSquare Batam,Cinepolis,Batam,cinepolis,390197ce-9dbf-4e7b-a644-2574d6c841e2,"K SQUARE, Jl. Sudirman No.25-35, Sukajadi, Batam Kota, Batam City, Riau Islands 29444 , Batam",1.1011387,104.0367719,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=390197ce-9dbf-4e7b-a644-2574d6c841e2&title=ksquare-batam,54739495-df5d-4c40-ab2f-8362a2abb4e5,2026-05-26T16:28:51.960877
Lippo Mall Kuta,Cinepolis,Kuta,cinepolis,86edf125-ee81-496d-b29a-e553a2c8038c,"Jalan Kartika Plaza Lingkar Segara, Kuta, Bali, Unit LG-15. , Bali",-8.735262,115.166693,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=86edf125-ee81-496d-b29a-e553a2c8038c&title=lippo-mall-kuta,ae20678e-5968-4796-a514-a5b28692e377,2026-05-26T16:28:53.475798
Lippo Mall Nusantara,Cinepolis,Semanggi,cinepolis,d28d1c05-1648-404a-ac99-205bdd9f4e29,"Kawasan GRANADHA, lantai 5, Plaza Semanggi, Jalan Jenderal Sudirman Kavling 10, Jakarta Selatan , Jakarta",-6.219753,106.814441,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=d28d1c05-1648-404a-ac99-205bdd9f4e29&title=lippo-mall-nusantara,f87e3da2-eb94-48e2-ab48-b203246bd472,2026-05-26T16:28:54.960907
Lippo Plaza Batu,Cinepolis,Batu,cinepolis,278dbd9e-2ebd-46ed-a65f-84faf6cda783,"Mall Lippo Plaza Batu lantai 4, Jl. Gajah Mada, Sisir, Kec. Batu, Kota Batu, Jawa Timur. , Batu",-7.878652,112.534548,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=278dbd9e-2ebd-46ed-a65f-84faf6cda783&title=lippo-plaza-batu,97bd2c75-4ddc-4ab7-8e8a-832e27eae582,2026-05-26T16:28:56.288393
Lippo Plaza Buton,Cinepolis,Baubau,cinepolis,4973080e-0751-4eab-be0c-89a7a64b029c,"Lippo Plaza Buton Jalan Sultan Hasanudin No 58, Kelurahan Batulo Kecamatan Wolio, Kota Baubau-Sulawesi Tengara. , Baubau",-5.460968,122.619997,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=4973080e-0751-4eab-be0c-89a7a64b029c&title=lippo-plaza-buton,91c0c972-2fdd-405c-b6b7-e2756183b813,2026-05-26T16:28:57.964194
Lippo Plaza Ekalokasari,Cinepolis,Bogor,cinepolis,597849fd-504d-4e54-aaa5-30eb7779063a,"Jalan Siliwangi 123 L3M #5 Kelurahan Sukasari Kecamatan Bogor Timur , Bogor",-6.621526,106.817819,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=597849fd-504d-4e54-aaa5-30eb7779063a&title=lippo-plaza-ekalokasari,60657efd-96d0-458d-b7f7-93d71137a7ee,2026-05-26T16:28:59.354488
Lippo Plaza Jambi,Cinepolis,Jambi,cinepolis,afcac45b-7ba3-4bd4-912a-a09bd1f3c329,"Lippo Plaza Jambi, Jalan Mayor Abd. Kartawirana RT 15, Kelurahan Budiman, Kecamatan Jambi Timur, Kota Jambi , Jambi",-1.596444,103.626187,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=afcac45b-7ba3-4bd4-912a-a09bd1f3c329&title=lippo-plaza-jambi,882b6264-3723-405b-9b22-b96f8fa949da,2026-05-26T16:29:00.946989
Lippo Plaza Jember,Cinepolis,Jember,cinepolis,010d2cb8-8bbd-4936-bc13-43fb878a54da,"Jalan Gajah Mada no 175, Kelurahan Jember Kidul, Kecamatan Kaliwates, Kabupaten Jember. , Jember Kota",-8.173745,113.687823,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=010d2cb8-8bbd-4936-bc13-43fb878a54da&title=lippo-plaza-jember,7f8c53a9-9238-43a0-af60-b43de85647dc,2026-05-26T16:29:01.866730
Lippo Plaza Jogja,Cinepolis,Yogyakarta,cinepolis,277c7686-22d8-4e85-8b3e-9d0c516fd2b9,"Lippo Plaza Yogya Lt 1 dan 4, Jl. LAKSDA ADSUCIPTO no 32-34, RT 13,RW 4, Demangan Gondokusuman, Yogyakarta, Daerah Istimewa Yogyakarta. , Yogyakarta",-7.783802,110.391307,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=277c7686-22d8-4e85-8b3e-9d0c516fd2b9&title=lippo-plaza-jogja,42317bdc-9dcb-4684-8b18-c4ab051df75d,2026-05-26T16:29:04.043294
Lippo Plaza Keboen Raya Bogor,Cinepolis,Keboen Raya,cinepolis,a2a32d47-7262-496d-ba6c-22390d8ec0a1,"Jalan Raya Pajajaran No. 27, Bogor Tengah - Kota, Kota Bogor , Bogor",-6.59507,106.806577,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=a2a32d47-7262-496d-ba6c-22390d8ec0a1&title=lippo-plaza-keboen-raya-bogor,08329fce-25b2-488d-8538-3da7340a744f,2026-05-26T16:29:04.812466
Lippo Plaza Kendari,Cinepolis,Kendari,cinepolis,524e219b-f871-42c2-b753-8b03d7901453,"Jalan MT Haryono no 61-63 Kendari, Kelurahan Dende, Kecamatan Kadia, Kota Kendari , Kendari",-3.992148,122.512079,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=524e219b-f871-42c2-b753-8b03d7901453&title=lippo-plaza-kendari,edaa5bb8-92da-40c6-8763-3f10ecbff8c1,2026-05-26T16:29:06.382649
Lippo Plaza Kupang,Cinepolis,Kupang,cinepolis,a117dc4b-4923-4bf7-8ae0-197faa91da6d,"Lippo Plaza Kupang,Jalan Veteran RT 014 RW 004 Kelurahan Fatululi Kecamatan Oebobo. Kota Kupang. , Kupang",-10.158652,123.611067,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=a117dc4b-4923-4bf7-8ae0-197faa91da6d&title=lippo-plaza-kupang,c2632e94-2e94-439a-ad91-45952963b115,2026-05-26T16:29:08.516950
Lippo Plaza Lubuk Linggau,Cinepolis,Lubuklinggau,cinepolis,a11a1719-cd94-4fa6-ad9c-f11372869447,"Jalan Taba Jemekeh, Lubuk Linggau Timur I, Kota Lubuklinggau, Sumatra Selatan , Lubuklinggau",-3.286317,102.877532,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=a11a1719-cd94-4fa6-ad9c-f11372869447&title=lippo-plaza-lubuk-linggau,c653228d-897f-4166-833e-ea4178f4b29b,2026-05-26T16:29:09.358918
Lippo Plaza Manado,Cinepolis,Kairagi,cinepolis,9dec579c-2d54-4519-bc84-55f35c260d5b,"Jalan MR.A.Maramis, Kairagi Dua, Lingkungan IV, Mapanget, Kota Manado. , Manado",1.500965,124.891673,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=9dec579c-2d54-4519-bc84-55f35c260d5b&title=lippo-plaza-manado,f74a8f57-1121-4d2b-8c3d-515e3ff8b3eb,2026-05-26T16:29:10.859529
Lippo Plaza Medan,Cinepolis,Medan,cinepolis,b87aedb2-f933-4d91-a6c0-3bcc7f4990b8,"Jalan Imam Bonjol no.6 , LT.2 no.02- 09 , Medan",3.586539,98.673344,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=b87aedb2-f933-4d91-a6c0-3bcc7f4990b8&title=lippo-plaza-medan,68b5169d-befd-468b-812a-50d1fc73f8f3,2026-05-26T16:29:12.437329
Lippo Plaza Sidoarjo,Cinepolis,Sidoarjo,cinepolis,658fe229-b139-4288-a97c-b9e45767a6eb,"Lippo Plaza Sidoarjo Lt. 1 Jl. Jati Raya No. 1 Jati, kec. Sidoarjo, Jawa Timur , Sidoarjo",-7.4461392,112.6984439,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=658fe229-b139-4288-a97c-b9e45767a6eb&title=lippo-plaza-sidoarjo,9e319cb5-2f1b-4cea-9eeb-3c08a4af04eb,2026-05-26T16:29:13.876876
Lippo Plaza Sunset,Cinepolis,Badung,cinepolis,e33ed8ed-cd33-4a52-8673-0f4b7563cdfe,"Jl. Sunset Road, Kuta, Kabupaten Badung, Bali , Bali",-8.7150323,115.1832236,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=e33ed8ed-cd33-4a52-8673-0f4b7563cdfe&title=lippo-plaza-sunset,67ad8389-a433-4482-9fab-6c216245c4ea,2026-05-26T16:29:16.026029
Living Plaza Balikpapan,Cinepolis,Balikpapan,cinepolis,bcc1854c-1de8-4a52-a53a-0dc5e55d5953,"Living Plaza Balikpapan Lantai 3, Jalan MT. Haryono RT 54, Kelurahan Gunung Bahagia, Kecamatan Balikpapan Selatan, Kota Balikpapan , Balikpapan",-1.242067,116.873223,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=bcc1854c-1de8-4a52-a53a-0dc5e55d5953&title=living-plaza-balikpapan,30f4cb77-704b-43b3-a603-315ffbd3608f,2026-05-26T16:29:16.885665
Living World Pekanbaru,Cinepolis,Pekanbaru,cinepolis,9e51f62d-dfc7-4818-aed6-884740f70d9c,"Jl. Soekarno Hatta (Living World Lt 3) RT. 001 RW 008 Kel. Tangkerang Barat Kec. Marpoyan Damai Kota Pekanbaru , Pekanbaru",0.500103,101.420388,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=9e51f62d-dfc7-4818-aed6-884740f70d9c&title=living-world-pekanbaru,18b04d0d-c637-43c6-8126-bade82e11e68,2026-05-26T16:29:19.080290
Mal Botania 2,Cinepolis,Batam,cinepolis,3602cab7-ea66-4e12-8938-947ff625a457,"Jl. Raya M. Saleh, Kelurahan Belian, Kecamatan Batam Kota. , Batam",1.1072858,104.084172,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=3602cab7-ea66-4e12-8938-947ff625a457&title=mal-botania-2,10979710-4e85-4ea2-b3b1-b10d9e1935e2,2026-05-26T16:29:20.531414
Mal Mandau City,Cinepolis,Mandau,cinepolis,64e2b8ce-5dbd-4ca2-b320-573d75de6df0,"Mal Mandau City, Jl. Jend. Sudirman, Komplek Duri Indah Raya Lt. 3 Blok E, Kel. Babussalam, Kec. Mandau, Kab. Bengkalis, Riau , Duri",1.2811583,101.194437,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=64e2b8ce-5dbd-4ca2-b320-573d75de6df0&title=mal-mandau-city,02c67391-ad65-4ef8-b2c4-ad5a8b5d56f9,2026-05-26T16:29:22.032817
Mal Pekanbaru,Cinepolis,Pekanbaru,cinepolis,11a8df6f-66a9-4142-abb9-f1dc4ff93883,"Jl. Jendral Sudirman N0.61, Rintis, Kecamatan Lima Puluh, Kota Pekanbaru, Riau , Pekanbaru",0.5310808,101.4480728,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=11a8df6f-66a9-4142-abb9-f1dc4ff93883&title=mal-pekanbaru,570f7b8d-eeeb-4d03-a969-f6208c03a1ec,2026-05-26T16:29:23.610595
Malang Town Square,Cinepolis,Malang,cinepolis,ddd0d7ad-ee40-42fb-8175-9e83d22a3685,"Jalan Veteran No 2, Malang Town Square, Lantai Upper Ground, Unit UA-03, Kelurahan Penanggungan, Kecamatan Klojen, Kota Malang , Malang",-7.95697,112.61888,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=ddd0d7ad-ee40-42fb-8175-9e83d22a3685&title=malang-town-square,ef1be654-631e-4c90-ad94-f5f21e05a957,2026-05-26T16:29:24.379411
Mall Lippo Cikarang,Cinepolis,Cikarang,cinepolis,d3b00bf4-faee-4f48-ac22-77a5340de805,"Mall Lippo Cikarang, Lantai 1 No 46, Jalan MH. Thamrin Desa Cibatu, Kecamatan Cikarang Selatan, Kabupaten Bekasi. , Cikarang",-6.334376,107.136964,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=d3b00bf4-faee-4f48-ac22-77a5340de805&title=mall-lippo-cikarang,7bab7256-6246-4ac9-84ce-726056c2a040,2026-05-26T16:29:25.982005
Mall Of Serang,Cinepolis,Serang,cinepolis,7f83d1ea-4b62-4024-a4bb-64f2afd488f7,"Jalan Akses Tol Serang Timur, Lingkungan Kemang, Kelurahan Penancangan, Kecamatan Cipocok, Serang, Banten , Serang",-6.118617,106.182357,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=7f83d1ea-4b62-4024-a4bb-64f2afd488f7&title=mall-of-serang,fd89fe8f-4a94-4106-af39-fe9a78b79a64,2026-05-26T16:29:27.394553
Mall Phinisi Point,Cinepolis,Makassar,cinepolis,ae7f61f6-2a3f-4da1-b82a-cca6616025d3,"Jalan Metro Tj. Bunga No.2, Panambungan, Mariso, Kota Makassar, Sulawesi Selatan. , Makassar",-5.152148,119.404132,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=ae7f61f6-2a3f-4da1-b82a-cca6616025d3&title=mall-phinisi-point,25f31fd3-a4d7-4311-a998-aff4086051b1,2026-05-26T16:29:28.918313
Mall The Galeria,Cinepolis,Banjarmasin,cinepolis,fdd21c5c-a305-4f35-b503-d4b9d8016471,"Banua Hanyar, Kertak Hanyar, Banjar Regency, South Kalimantan , Banjarmasin",-3.389764,114.655346,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=fdd21c5c-a305-4f35-b503-d4b9d8016471&title=mall-the-galeria,b2c3b1ee-6a5d-46e3-a9f2-2febea2aae02,2026-05-26T16:29:31.071138
Mangga Dua Square,Cinepolis,Pademangan,cinepolis,577f3f86-2778-4bc8-b699-ea01d00a3ab2,"Mangga Dua Square Lt 3 Hall A Jl. Gunung Sahari Raya No.1 Pademangan Jakarta-Utara , Jakarta",-6.1390557,106.8322962,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=577f3f86-2778-4bc8-b699-ea01d00a3ab2&title=mangga-dua-square,e6ccea2f-92a8-457a-8801-abdb6959cde1,2026-05-26T16:29:32.552371
Maxxbox Lippo Village,Cinepolis,Lippo Karawaci,cinepolis,9aea2b2f-5a8f-4ee7-b5fb-b7246901847b,"MaxxBox Lippo Karawaci, Jl. Boulevard Palem Raya Lippo Karawaci, Kelurahan Kelapa Dua, Kecamatan Kelapa Dua, Kabupaten Tangerang , Tangerang",-6.228349,106.606483,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=9aea2b2f-5a8f-4ee7-b5fb-b7246901847b&title=maxxbox-lippo-village,65da9c27-227e-4d32-9e79-f1e8883d5941,2026-05-26T16:29:33.401972
Pacific Tegal,Cinepolis,Tegal,cinepolis,e29b4bb9-17b9-40dc-9c40-cd83fa28dd14,"Jalan Mayjen Sutoyo No 35, Kelurahan Pekauman, Kecamatan Tegal Barat, Kota Tegal , Tegal",-6.870049,109.12908,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=e29b4bb9-17b9-40dc-9c40-cd83fa28dd14&title=pacific-tegal,f3a1d3de-ba83-4996-aaab-455c0558584d,2026-05-26T16:29:35.549376
Palembang Icon,Cinepolis,Palembang,cinepolis,5715964f-7944-4d6c-9855-26c6a85819d3,"Palembang Icon Mall Lantai 3 No. 55 (L3-55), Jl. POM IX, Kel. Lorok Pakjo Kec. Ilir Barat I, Palembang , Palembang",-2.978104,104.744824,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=5715964f-7944-4d6c-9855-26c6a85819d3&title=palembang-icon,a62a30b9-cf39-4edb-be85-347a05269f29,2026-05-26T16:29:36.658996
Plaza Medan Fair,Cinepolis,Medan,cinepolis,2db57f5c-f77b-46af-b2a9-658080c9ce91,"Jalan Gatot Subroto No.30, Sekip, Medan Petisah, Sekip, Medan Petisah, Kota Medan, Sumatera Utara , Medan",3.592565,98.663555,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=2db57f5c-f77b-46af-b2a9-658080c9ce91&title=plaza-medan-fair,780a94d4-4262-4338-8b3e-ffcf3474290f,2026-05-26T16:29:38.585738
Plaza Renon,Cinepolis,Renon,cinepolis,e1401a74-6c3f-4325-b159-b967ee42794f,"Jalan Raya Puputan, Niti Mandala Renon, Desa Sumerta Kelod, Denpasar Timur , Bali",-8.67333,115.244581,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=e1401a74-6c3f-4325-b159-b967ee42794f&title=plaza-renon,30df8a38-f3ff-4b15-bb24-04c9af23b1ce,2026-05-26T16:29:39.397206
Pluit Village,Cinepolis,Pluit,cinepolis,4e2fd524-57e0-4f5e-b74a-dd7af30eb419,"Jalan Pluit Indah Raya RT.1/RW.4, Pluit, Penjaringan, RT.1/RW.4, Pluit, Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta , Jakarta",-6.116703,106.789716,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=4e2fd524-57e0-4f5e-b74a-dd7af30eb419&title=pluit-village,bf2be854-1dc8-46ce-8d81-413e37484fd9,2026-05-26T16:29:41.548507
Pondok Kelapa Town Square,Cinepolis,Pondok Kelapa,cinepolis,31fc9ac4-5fb3-4c41-928d-504b76a28952,"Jl. Pondok Kelapa Raya, RT.16/RW.2, Pondok Kelapa., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta , Jakarta",-6.2406882,106.9156438,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=31fc9ac4-5fb3-4c41-928d-504b76a28952&title=pondok-kelapa-town-square,52251596-8067-47d9-b617-c1ab14e9cf21,2026-05-26T16:29:43.098634
Ponorogo City Center,Cinepolis,Ponorogo,cinepolis,95855762-900e-44a6-9453-9c457375595e,"Ponorogo City Center, 1st Floor, AT 1 No 19-21 Ir. Juanda No -25 , Ponorogo",-7.870566,111.483561,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=95855762-900e-44a6-9453-9c457375595e&title=ponorogo-city-center,3ca77a13-997b-4e0c-a740-62826e78b2c2,2026-05-26T16:29:44.576269
Q mall Banjarbaru,Cinepolis,Banjarbaru,cinepolis,14125032-cea5-46ab-b1a9-4cb570e92750,"Jalan A. Yani KM 36,8 RT 001 RW 001 Kelurahan Sungai Ulin Kecamatan Banjarbaru Utara , Banjarbaru",-3.439183,114.848496,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=14125032-cea5-46ab-b1a9-4cb570e92750&title=q-mall-banjarbaru,4d9592a4-99a1-4a2b-b262-2d1f61d14a0f,2026-05-26T16:29:45.386159
Senayan Park,Cinepolis,Jakarta Pusat,cinepolis,ccc7263c-717f-4d4f-b5e1-cc6933fd4982,"Taman Ria Senayan Jl. Gerbang Pemuda No.3 Gelora , Jakarta",-6.212,106.8053,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=ccc7263c-717f-4d4f-b5e1-cc6933fd4982&title=senayan-park,0ec7c85f-50ef-4edd-8c7a-e429abec18c1,2026-05-26T16:29:47.572098
Siantar City Square,Cinepolis,Pematang Siantar,cinepolis,bf6d9964-9ae0-4f70-8c54-aa3e73a5382f,"Gedung siantar city square, Jl. Raya Medan no 88, Martoba, Kecamatan siantar utara, Naga Pita, Kota Pematang Siantar, Sumatera Utara , Pematang Siantar",2.9877596,99.0811995,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=bf6d9964-9ae0-4f70-8c54-aa3e73a5382f&title=siantar-city-square,5c67e8f6-af69-41e1-b9cc-3ccec87b7b9e,2026-05-26T16:29:49.083773
Sidewalk Jimbaran,Cinepolis,Jimbaran,cinepolis,2e26a885-8172-4f76-b09d-09dadbac0d8f,"Jl Raya Uluwatu, Jimbaran, Kuta Selatan, Badung, Bali , Bali",-8.7961265,115.1611691,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=2e26a885-8172-4f76-b09d-09dadbac0d8f&title=sidewalk-jimbaran,1e62a6b6-002d-49df-a614-6d49d22cd0e4,2026-05-26T16:29:50.585643
Sun Plaza,Cinepolis,Medan,cinepolis,8ed5c62f-d8b6-47bd-a33a-0672805dfdf5,"Jalan K.H Zainul Arifin no.7 ,Level 4 zone A-22,kelurahan madras hulu, Kec Medan Polonia , Medan",3.582305,98.672152,,https://cinepolis.co.id/movie/cinemaDetail.aspx?id=8ed5c62f-d8b6-47bd-a33a-0672805dfdf5&title=sun-plaza,1d12117e-75a2-473d-88a3-8d9a3080b892,2026-05-26T16:29:51.394230
