name,chain,city,source,external_id,address,lat,lng,google_maps_url,booking_url,id,created_at
CGV Grand Indonesia,CGV,Jakarta,cgv,002,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/002,2520683f-46ee-41f7-ae63-845a8009866a,2026-05-26T16:28:22.509077
CGV Pacific Place,CGV,Jakarta,cgv,003,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/003,21ea09f7-8229-49e8-a1ba-010d5a2d00e6,2026-05-26T16:28:22.509155
CGV Central Park,CGV,Jakarta,cgv,006,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/006,45bd2bf6-fff6-40aa-a67a-7fa11921e6e2,2026-05-26T16:28:22.509212
CGV Slipi Jaya,CGV,Jakarta,cgv,020,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/020,bf2c9f43-017f-46e4-aa25-219bdc79f815,2026-05-26T16:28:22.509265
CGV Green Pramuka Mall,CGV,Jakarta,cgv,025,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/025,a9b7a29a-5fd5-4509-b184-961a9f553830,2026-05-26T16:28:22.509319
CGV Bella Terra Lifestyle Center,CGV,Jakarta,cgv,028,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/028,87c15163-556a-49fc-97d7-8f29e2c8b03d,2026-05-26T16:28:22.509372
CGV Transmart Cempaka Putih,CGV,Jakarta,cgv,035,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/035,66841c15-7af6-44fa-b884-8f1cececc754,2026-05-26T16:28:22.509424
CGV Aeon Mall JGC,CGV,Jakarta,cgv,037,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/037,7db464ae-689b-4290-b349-6f7bd6644326,2026-05-26T16:28:22.509475
CGV FX Sudirman,CGV,Jakarta,cgv,049,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/049,0c667d59-5cd1-4ec4-aaca-f92a02d6e757,2026-05-26T16:28:22.509526
CGV Sunter Mall,CGV,Jakarta,cgv,068,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/068,195a5cc5-aad5-4c30-9ce8-84eb4d079198,2026-05-26T16:28:22.509577
CGV Buaran Plaza,CGV,Jakarta,cgv,086,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/086,0a1a1e24-c17e-4ad9-a1fe-f135c6f5f31c,2026-05-26T16:28:22.509627
CGV Poins Mall,CGV,Jakarta,cgv,092,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/092,4fa9fd4a-b0ef-43be-98d0-7099364962a5,2026-05-26T16:28:22.509677
CGV Paris Van Java,CGV,Bandung,cgv,001,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/001,2fc13ba5-90ba-4e7c-be86-bc0914028ff5,2026-05-26T16:28:22.509728
CGV Miko Mall,CGV,Bandung,cgv,011,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/011,dc167e32-cb4a-4aef-8168-43885d2ef2b4,2026-05-26T16:28:22.509778
CGV BEC Mall,CGV,Bandung,cgv,014,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/014,26088f07-8825-4ed5-a6dc-06e854ba1ff7,2026-05-26T16:28:22.509828
CGV 23 Paskal Shopping Center,CGV,Bandung,cgv,029,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/029,789708ea-229c-41b0-b824-c1001ac2f706,2026-05-26T16:28:22.509878
CGV Metro Indah Mall,CGV,Bandung,cgv,038,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/038,2ad3b48e-287b-44f6-8f4d-4992b7651a0a,2026-05-26T16:28:22.509928
CGV Kings Shopping Center,CGV,Bandung,cgv,060,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/060,16e5cbf0-f966-4b05-a289-5ac46662bf9f,2026-05-26T16:28:22.509979
CGV Teras Kota,CGV,Tangerang,cgv,005,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/005,ef26e2ab-98a0-4a08-9931-8663306c7bb2,2026-05-26T16:28:22.510032
CGV Ecoplaza Citraraya Cikupa,CGV,Tangerang,cgv,022,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/022,b4619314-5d76-4064-940a-06b6753b7c6b,2026-05-26T16:28:22.510083
CGV Transmart Graha Bintaro,CGV,Tangerang,cgv,045,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/045,d4920855-7d01-4b72-bffb-33eb9d32d975,2026-05-26T16:28:22.510135
CGV Paradise Walk Serpong,CGV,Tangerang,cgv,065,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/065,f7b8bc16-d522-434f-a11e-eda927ef8e6a,2026-05-26T16:28:22.510186
