name,chain,city,source,external_id,address,lat,lng,google_maps_url,booking_url,id,created_at
CGV Paris Van Java,CGV,Bandung,cgv,001,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/001,2b9673a2-a7ae-457d-bb2c-3cfb0b4a7cc4,2026-05-27T16:19:39.870050
CGV Miko Mall,CGV,Bandung,cgv,011,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/011,3eac1311-cb00-460d-aa32-05c6789259e4,2026-05-27T16:19:39.870098
CGV BEC Mall,CGV,Bandung,cgv,014,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/014,a097845d-4409-4759-8660-40cffb20cb79,2026-05-27T16:19:39.870147
CGV 23 Paskal Shopping Center,CGV,Bandung,cgv,029,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/029,10786735-4c2d-450e-bde6-4a15a4ada40e,2026-05-27T16:19:39.870196
CGV Metro Indah Mall,CGV,Bandung,cgv,038,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/038,dd324123-970e-49f2-b718-f5c190969a1b,2026-05-27T16:19:39.870245
CGV Kings Shopping Center,CGV,Bandung,cgv,060,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/060,9fb41859-1209-4f6d-9b28-6dbcfbbfb49c,2026-05-27T16:19:39.870293
CGV Teras Kota,CGV,Tangerang,cgv,005,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/005,2e0fb4ac-2ca8-4a51-b51a-5840f4df8298,2026-05-27T16:19:39.870343
CGV Ecoplaza Citraraya Cikupa,CGV,Tangerang,cgv,022,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/022,0d57ab91-7a5d-4e9c-8072-19dbdd44af09,2026-05-27T16:19:39.870392
CGV Transmart Graha Bintaro,CGV,Tangerang,cgv,045,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/045,bacb3d2d-ccc5-41f0-9073-bde87df9ab6e,2026-05-27T16:19:39.870440
CGV Paradise Walk Serpong,CGV,Tangerang,cgv,065,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/065,835abd25-9d11-4f95-9b6d-a3ca72f963c1,2026-05-27T16:19:39.870489
CGV Grand Batavia,CGV,Tangerang,cgv,080,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/080,757fb2d3-b37c-4e25-a039-5edbd07b1df2,2026-05-27T16:19:39.870537
CGV Foodmosphere,CGV,Tangerang,cgv,083,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/083,1cf8058b-ab27-4e37-9003-7bff020a0f2e,2026-05-27T16:19:39.870585
CGV Mal Ciputra Tangerang,CGV,Tangerang,cgv,089,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/089,40926b06-ed85-4f30-a27a-2bead7ec71ab,2026-05-27T16:19:39.870635
CGV Bekasi Cyber Park,CGV,Bekasi,cgv,007,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/007,644b9722-fdb0-4177-a598-31eaf1fa9525,2026-05-27T16:19:39.870684
CGV Bekasi Trade Center,CGV,Bekasi,cgv,036,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/036,6526167d-7580-47e4-84dd-92d919551f07,2026-05-27T16:19:39.870732
CGV Lagoon Avenue Bekasi,CGV,Bekasi,cgv,040,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/040,d8e06f3c-7ffe-4aae-8cdc-94e149b0349a,2026-05-27T16:19:39.870780
CGV Plaza Balikpapan,CGV,Balikpapan,cgv,008,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/008,64fec991-0011-43f6-aa75-eae9463f879b,2026-05-27T16:19:39.870829
CGV Jwalk Mall,CGV,Yogyakarta,cgv,013,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/013,0da0c572-b69e-4f47-80f3-46e80d7c37b4,2026-05-27T16:19:39.870882
CGV Pakuwon Mall Jogja,CGV,Yogyakarta,cgv,017,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/017,7259573f-e92a-42ae-b211-fe6fcd5d2401,2026-05-27T16:19:39.870931
CGV Transmart Maguwo,CGV,Yogyakarta,cgv,031,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/031,32ca1612-b7b6-4e28-8372-ba9ec71d34e2,2026-05-27T16:19:39.870979
CGV Grage City Mall,CGV,Cirebon,cgv,016,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/016,a8733884-b745-424b-82bd-e12d4137621c,2026-05-27T16:19:39.871028
CGV Transmart Cirebon,CGV,Cirebon,cgv,042,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/042,9ad7cea6-0b2d-4576-8d75-8dd4ad4ee7bb,2026-05-27T16:19:39.871076
CGV Marvell City,CGV,Surabaya,cgv,018,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/018,75910834-3910-4aaf-b9b4-98f802aa14d1,2026-05-27T16:19:39.871127
CGV BG Junction,CGV,Surabaya,cgv,048,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/048,f4a978ab-2b96-4c64-bfe0-8ad3f835367c,2026-05-27T16:19:39.871176
CGV Maspion Square,CGV,Surabaya,cgv,081,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/081,3a361ecc-be7d-453a-b3e9-b2c058989ba4,2026-05-27T16:19:39.871227
CGV Festive Walk,CGV,Karawang,cgv,019,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/019,3cba786e-0080-4d64-968c-ce1c9e53dd50,2026-05-27T16:19:39.871275
CGV Technomart,CGV,Karawang,cgv,046,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/046,bed320b4-fd31-4bc7-8b2e-aa66a0523ab2,2026-05-27T16:19:39.871323
CGV Cikampek Mall,CGV,Karawang,cgv,056,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/056,38162479-8516-4d22-9290-cdd68a86a811,2026-05-27T16:19:39.871375
CGV Sunrise Mall,CGV,Mojokerto,cgv,023,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/023,570cbae6-66e7-442c-8bde-22b7e9e9b09c,2026-05-27T16:19:39.871423
CGV Focal Point,CGV,Medan,cgv,024,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/024,263c497b-ebd2-4a94-8edf-832c76c3665c,2026-05-27T16:19:39.871472
CGV Rita Supermall,CGV,Purwokerto,cgv,026,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/026,5ff08d3a-0925-4579-bfc8-1b1564e4b188,2026-05-27T16:19:39.871520
CGV Social Market,CGV,Palembang,cgv,027,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/027,1868f54c-6c6e-43a7-a1be-f1228d48680f,2026-05-27T16:19:39.871569
CGV Transmart Palembang,CGV,Palembang,cgv,039,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/039,77538278-04a4-4ef7-b1b5-57edd949a14d,2026-05-27T16:19:39.871618
CGV PTC Mall,CGV,Palembang,cgv,064,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/064,2ed6ecf5-af12-4056-aded-6159123f85e0,2026-05-27T16:19:39.871666
CGV Depok Mall,CGV,Depok,cgv,030,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/030,1ecd9d0f-e484-4331-9bf3-bfd6bc3ab242,2026-05-27T16:19:39.871715
CGV DTC Depok,CGV,Depok,cgv,073,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/073,f86444c4-04eb-45f2-a255-f7f1c20ebc91,2026-05-27T16:19:39.871763
CGV Transmart Tegal,CGV,Tegal,cgv,032,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/032,434956bb-6813-4b03-a6a0-eba497673fd6,2026-05-27T16:19:39.871811
CGV Transmart Pekanbaru,CGV,Pekanbaru,cgv,033,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/033,df5352c4-def5-4da8-bb9b-260641565397,2026-05-27T16:19:39.871860
CGV Holiday Pekanbaru,CGV,Pekanbaru,cgv,087,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/087,7e9fb6c3-36fe-49b4-bdff-be68c216cfd5,2026-05-27T16:19:39.871908
CGV Studio Pekanbaru,CGV,Pekanbaru,cgv,088,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/088,e9fd5031-3ab6-401c-92c7-41f6a3d8a325,2026-05-27T16:19:39.871957
CGV Transmart Mataram,CGV,Mataram,cgv,034,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/034,4ae2f4bd-e535-4899-aef5-cd2c21cb9816,2026-05-27T16:19:39.872007
CGV Transmart Solo,CGV,Solo,cgv,041,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/041,b3f0e71a-849d-4a42-941a-f85cd1549c63,2026-05-27T16:19:39.872057
CGV Transmart Lampung,CGV,Lampung,cgv,043,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/043,b24d6c07-78ad-43f1-89c8-720086eadba6,2026-05-27T16:19:39.872106
CGV Grand Mall Lampung,CGV,Lampung,cgv,096,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/096,2dd8257a-2f43-41a7-9315-c58c0d40a5f2,2026-05-27T16:19:39.872155
CGV Icon Mall Gresik,CGV,Gresik,cgv,051,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/051,628021e1-b0db-4687-8df7-83794256390c,2026-05-27T16:19:39.872205
CGV Vivo Sentul,CGV,Bogor,cgv,052,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/052,1d890ba9-62fe-4a06-bf32-1a7197334437,2026-05-27T16:19:39.872254
CGV Blitar Square,CGV,Blitar,cgv,053,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/053,94c86d91-8ae4-48bb-b378-3f4051156d90,2026-05-27T16:19:39.872302
CGV Plaza Mulia,CGV,Samarinda,cgv,055,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/055,4f03b71b-835d-4012-b75f-84e05b41b932,2026-05-27T16:19:39.872354
CGV Park Avenue Batam,CGV,Batam,cgv,057,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/057,e1946d74-ab1a-4d88-8c6d-f32fc0dec4e7,2026-05-27T16:19:39.872404
CGV Grand Batam Mall,CGV,Batam,cgv,071,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/071,cca97396-fe1b-443b-bb29-8e010110bac7,2026-05-27T16:19:39.872452
CGV Sadang Terminal Square,CGV,Purwakarta,cgv,059,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/059,003b6a58-e8bc-4025-adde-e523cb042503,2026-05-27T16:19:39.872502
CGV Plaza Lawu Madiun,CGV,Madiun,cgv,066,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/066,88de14d6-2bc5-4047-9eef-d5d8a12858a0,2026-05-27T16:19:39.872552
CGV Kediri Mall,CGV,Kediri,cgv,067,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/067,afda753c-1a62-4dd3-8eb1-722bb71a6491,2026-05-27T16:19:39.872601
CGV Living Plaza Jababeka,CGV,Cikarang,cgv,069,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/069,86c9923c-0f84-4e2c-86b6-43df1de40d2e,2026-05-27T16:19:39.872650
CGV Wijaya Kusuma,CGV,Probolinggo,cgv,070,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/070,111cab4a-c067-4691-858b-840f45a7a3a8,2026-05-27T16:19:39.872700
CGV Panakkukang Square,CGV,Makassar,cgv,072,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/072,293b4a90-7a01-484a-a040-3d379ccab7b8,2026-05-27T16:19:39.872748
CGV Malang City Point,CGV,Malang,cgv,076,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/076,c6fe6cb4-287b-48a5-af05-6cf835eb40de,2026-05-27T16:19:39.872796
CGV Roxy Square Jember,CGV,Jember,cgv,077,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/077,4459a109-235f-450d-b672-189b9115c6dd,2026-05-27T16:19:39.872848
CGV Raya Padang,CGV,Padang,cgv,079,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/079,1ff592c8-9b5a-4162-925e-48d5b799b258,2026-05-27T16:19:39.872898
CGV Ecoplaza Citra Maja Raya,CGV,Serang,cgv,094,,0.0,0.0,,https://www.cgv.id/en/schedule/cinema/094,1b1b07f6-a156-4a13-92fd-19b2cee04552,2026-05-27T16:19:39.872948
